Date,Username,Tweet Content,label
2022-06-06 13:56:17+00:00,Molly_BossWoman,"@WOLF_Financial Well, I think he got a lot going on with Tesla. More to do with recession concerns he has then the BOT 🤖 accounts in my opinion. https://t.co/PLe3R1TxJ2",1
2022-06-06 13:55:54+00:00,SpyralPegacyon,"@DodgersFanPG That depends on Twitter's board opinion on where their stock is headed.  I think this comes down to a race on whose stock falls faster: Twitter's or Tesla's.

Not that they're gonna squeeze every last cent out of Musk that they can, of course.",1
2022-06-05 23:53:05+00:00,AndrewMcCurdy2,Right on! And I don’t think it’s a coincidence that he’s a living legacy of Nikolai Tesla in my opinion of the two greatest minds of modern mankind. @elonmusk https://t.co/B69SkRE9Ac,0
2022-06-05 22:37:50+00:00,TheUnderground6,"I think that Tesla could be more deep value compared to assets like bitcoin and ether. That's just the opinion of some random guy on Twitter.

Disclaimer: none of my tweets are financial advice, don't play the markets based on my opinions; you might lose it all.",0
2022-06-05 22:24:56+00:00,seanmmitchell,Thanks for reaching out @kheller! I think you successfully got the broad opinions of the @Tesla community! https://t.co/jP8uQzSaW1,0
2022-06-05 22:22:21+00:00,full_blown_book,"@scottwww @WholeMarsBlog @Henrik_SD Musk and Tesla have been incredibly revealing in terms of how many think they're informed and honest and on 'the good side', who not only form opinions on clickbait but blissfully regurgitate the misinformation with hubris.",2
2022-06-05 19:13:06+00:00,DavidMa55612635,@SissyJade @Lois41973423 @Strandjunker @elonmusk I know it looks that way Sharon but it’s no to all your questions. The nearest I got to Tesla was sitting in one once.  That derogatory term “troll”. It’s missed used against people who have a different opinion I think.,2
2022-06-05 15:07:45+00:00,NatLovesFun,@gr82bhiah @Alok31584975 @elonmusk @lexfridman I think an inventor is also a person with a big dream who uses all possible resources to make the dream come into reality😊my opinion. Elon is not a typical investor. Like in 2017 when Tesla was in trouble he was sleeping at the factory supporting his employees. His vision is big,0
2022-06-05 07:32:46+00:00,andybudd,Potentially controversial opinion but I think the current crop of Tesla cars look kind of cheap and ugly. They’re remind me of a brand like Proton. Trying super hard to look up market but not quite pulling it off.,2
2022-06-05 06:52:31+00:00,ManhalToma0,@realMeetKevin Tesla has a huge future growth.. but I’m losing trust in Elon in my opinion I think Elon is all over the place he needs to concentrate more on tesla instead of waisting energy on other companies like Twitter!,2
2022-06-05 04:33:07+00:00,impiercejones,@jff024 @elonmusk @Tesmanian_com I don’t think very many people share that same opinion.. have you been sending data to Tesla whenever you experience an issue? I can’t imagine there being zero improvements over 10 months.,1
2022-06-05 00:34:32+00:00,Ar_Squared89,"Hope I don’t get a lot of heat for this… Why do people in the $TSLA/Tesla community still to this day think they can run the company better than Elon? Everyone is sitting here with their own opinions about the 10% staff reduction, how about we just let the man do as he sees fit?",1
2022-06-04 21:34:01+00:00,thefrog1394,"@brandonee916 @NHTSAgov The law is a complete stop in all 50 states. I think it sets a bad precedent to allow companies like Tesla to decide which traffic laws they want their cars to follow. I get that the full stop behavior is annoying, but regulators requiring it makes a ton of sense in my opinion.",2
2022-06-04 20:19:15+00:00,craigsfire,"@Adele1971Adele @PPathole @elonmusk @Andst7 10's of millions of people - each with their opinions and motives (or lack of) and you think it's as simple as a ""source""? The source is the unbelievably dumb move of Tesla deciding to become Twitter instead of using Twitter. Dumbest move in the history of the world.",2
2022-06-04 18:42:46+00:00,hellodumbdum,@SawyerMerritt @elonmusk I think tesla cultist need to realize that’s it’s ok for other people to have different opinion.,1
2022-06-04 16:55:25+00:00,hai65780961,@elonmusk @SawyerMerritt You have sold stocks more than he’s trying to short Tesla. Everyone has their own opinion to make money with the stock price they think either low or high man.,1
2022-06-04 15:06:19+00:00,baconbombs,"@amitisinvesting @iamtomnash Lol Nash blocked me because I think buying tesla at $1200 was a bad idea.... F'n weak sauce.
I guess it's time to reallocate patreon funds from Nash to some one else..... but who can handle differing opinions?",2
2022-06-04 14:25:30+00:00,V_Tempest_V,"@jon_stout @brettlindquist @patelchief @wapodavenport I dont think tweeting random or trolly stuff sometimes is that big of a deal, just my opinion. Also I have a question. When it comes to tesla, how can you so easily trust the sources of the info. Esp. Vox and cnbc as 100% absolute factual non biased accurate info?",1
2022-06-04 10:31:46+00:00,officialwisebnl,"Do you think @Apple  and @samsung will survive @Tesla phone. I hope their fate won’t be like @BlackBerry &amp; @nokia 

What your opinion? https://t.co/5LMv083j5k",1
2022-06-04 04:16:45+00:00,pfiffpas,"@AmaurysL @cleantechnica @elonmusk I don't think Elon will like the EV market as much once it's contested. Note how his friend Peter Thiel is of the opinion that the only tech business worth having, is one with a monopoly. I think Musk is gonna sell Tesla as long as the price is still high.",1
2022-06-04 01:22:58+00:00,Tiago_Data,"@karpathy Do you know how I feel? In my opinion as an outsider, I think it's time to embrace other adventures. A talent like you shouldn't stay at Tesla...",2
2022-06-03 20:35:25+00:00,CamillaAcampora,"@iamraisini @elonmusk I don’t think he has to apologize. It’s his own opinion and he didn’t offend anyone. @Tesla respects LGBTQs and Elon does, too. But do they respect him?",1
2022-06-03 19:27:05+00:00,stormynormy42,"@ChaelSonnen @elonmusk The fact that you think Elon Musk could just decide to ""enter a tesla"" should tell everyone that your opinions/thoughts on anything related to nascar have absolutely zero value 😂",2
2022-06-03 18:22:42+00:00,rockstar_stocks,"@Xx_WiReD_xX @elonmusk @Tesla In my opinion, there’s a good chance many of these employees will take their experience and knowledge into other competitors, which can only do harm to Tesla in the long run, but it is what it is. I think he knows Tesla bubble is bursting and stock is going down.",0
2022-06-03 16:53:01+00:00,carl2g,@PebMet1 @DougiETeslaBot @RealDanODowd @Tesla @elonmusk I have to disagree with you. Driver training teachers (supposed experts) don’t create drivers who never make errors. Yes - I’m a Tesla fan but only because I think they’re doing it the right way. Traditional ways have not proven to be that good in my humble opinion.,0
2022-06-03 15:27:38+00:00,GarrettPower,"Imagine being the President of the United States and immediately discounting Elon’s opinion…Tesla single handedly pushed the EV market (Which you think everyone should buy) created thousands of jobs IN AMERICA, and your just like meh have fun in the moon. We’re coked https://t.co/ij4SGBKGlQ",1
2022-06-03 15:18:36+00:00,ArisvdZ,"I don't think #Tesla will have to do any #layoffs or hiring freeze with their new #remotework policy. What's your opinion everybody?

https://t.co/yoh5oQRvJR",1
2022-06-03 12:18:51+00:00,teslatidbits,"@TheHauteFox @WholeMarsBlog I've got other opinions as a cybersecurity professional about whether it's a good idea for Tesla to ever do an app store.  If Google and Apple can't effectively police a store for security with near infinite resources, I think Tesla trying to do so is a terrible idea.",2
2022-06-03 09:18:21+00:00,Greensentry1,I never will be able to get a job at @Tesla. If I get asked at the interview what I think about @elonmusk I will have a hard time to suppress my opinions. I would say he’s a lying and manipulating scumbag who has a negative impact on the world. I don’t see how anybody likes him.,2
2022-06-03 09:06:58+00:00,jmmantel,@Yunghi I don’t think tesla cares about the bolt too much. the price of a tesla will decrease (deflation) as production increases (wright’s law) @ARKInvest @elonmusk this is my opinion not automotive advice,1
2022-06-03 08:53:28+00:00,euees,"@scottfarkas @elonmusk @Tesla even though i think you are completely wrong, at the end of the day it is his business and your “opinion” regarding appropriate business proceedings for his business means jack squat.",1
2022-06-03 07:18:35+00:00,mattprice2,@Gays4Tesla @InvestorT_uk @NIOGlobal @Tesla The difference between you though is he is just sharing thoughts and articles without any malice. You’re just attacking what he says &amp; shares because you think your opinion is the only one that’s correct &amp; matters. Maybe you should pipe down &amp; respect other opinions &amp; arguments?,2
2022-06-03 03:20:11+00:00,CashFlowJVH,"MarketWatch: OPINION: ""Economists think in terms of “what ifs”. What if Tesla allowed workers to engage in hybrid work? Could worker productivity actually be even higher? I believe that the answer is yes.""
https://t.co/A3cqF5bHVC",1
2022-06-03 03:16:10+00:00,MarketWatch,"OPINION: ""Economists think in terms of “what ifs”. What if Tesla allowed workers to engage in hybrid work? Could worker productivity actually be even higher? I believe that the answer is yes.""
https://t.co/iAGtmNfsCd",1
2022-06-02 19:38:44+00:00,PhotoStudioMia1,@mysticl @elonmusk @Tesla I didn't look for you. I posted a comment of how I personally feel about @Tesla and you got all up in your feelings about it and came to me and thrashed me for my opinion. Calling me a hater and that I think you are in a Cult. You did that.,2
2022-06-02 18:45:13+00:00,StarshipCap1701,@iamvivienne520 @elonmusk @abledoc @scottfarkas @Tesla @JoeJustice I really don't think we are far off in our opinions just want to make sure Republicans don't take over again.,0
2022-06-02 09:25:50+00:00,TorstenRoland,"@elonmusk Hallo why don't you build a Tesla 3 station wagon? for the German people, i think it is a good idea and they lovely. If you started a opinion poll you will see is gread idea. But think about it greeting Torsten from Bremen, Germany",0
2022-06-02 07:49:27+00:00,velaseriat,@MiriLaLa2 @_clpaz @pitdesi @elonmusk I think it depends on the company and the person. I develop games. It's not that demanding and cutting edge. But tesla and spacex are not your average company. I think truly cutting edge tech can't be done from home. Just my opinion. But do send me a counterexample and ill shush,1
2022-06-02 03:12:04+00:00,cadura_peppe,@Odd_fin @lanreycole @SamNissim @WholeMarsBlog @elonmusk The permission was given by the current opinion makers and the business owners had to comply. Or do you think home office is productive for a company like Tesla?,2
